X,Y,FID,OBJECTID,RANK,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,COUNTY,EMPLOYEES,REVENUES,LATITUDE,LONGITUDE,SOURCE,PRC,COUNTYFIPS,COMMENTS,WEBSITE,PROFIT
-8578011.6806,5182667.4963,453,453,298,CORNING,1 RIVERFRONT PLAZA,NOT AVAILABLE,CORNING,NY,14831,STEUBEN,40700,9390,42.14462,-77.05759,BING MAPS,ADDRESS,36101,NOT AVAILABLE,HTTPS://WWW.CORNING.COM/WORLDWIDE/EN.HTML,3695
-7910250.5831,5214013.7185,454,454,271,STATE STREET CORP.,1 LINCOLN STREET,NOT AVAILABLE,BOSTON,MA,02111,SUFFOLK,33783,10635,42.35306,-71.05899,BING MAPS,ADDRESS,25023,NOT AVAILABLE,HTTP://WWW.STATESTREET.COM/HOME.HTML,2143
-7912563.8021,5213028.6249,455,455,449,AMERICAN TOWER,116 HUNTINGTON AVENUE,FLOOR 11,BOSTON,MA,02116,SUFFOLK,4507,5786,42.34652,-71.07977,BING MAPS,ADDRESS,25023,NOT AVAILABLE,HTTP://WWW.AMERICANTOWER.COM/CORPORATEUS/GLOBAL-COUNTRY-SELECTOR/INDEX.HTM,956.4
-7911707.7552,5213561.828,456,456,75,LIBERTY MUTUAL INSURANCE GROUP,175 BERKELEY STREET,NOT AVAILABLE,BOSTON,MA,02116,SUFFOLK,50000,38308,42.35006,-71.07208,BING MAPS,ADDRESS,25023,NOT AVAILABLE,HTTPS://WWW.LIBERTYMUTUAL.COM/,1006
-9189358.2865,4374597.918,457,457,309,EASTMAN CHEMICAL,200 SOUTH WILCOX DRIVE,NOT AVAILABLE,KINGSPORT,TN,37660,SULLIVAN,14000,9008,36.53579,-82.54941,BING MAPS,ADDRESS,47163,NOT AVAILABLE,HTTPS://WWW.EASTMAN.COM/PAGES/HOME.ASPX,854
-9074599.58,5024629.2286,458,458,196,FIRSTENERGY,76 SOUTH MAIN STREET,NOT AVAILABLE,AKRON,OH,44308,SUMMIT,15707,14156,41.083253,-81.518515,MANUAL,ON-ENTITY,39153,NOT AVAILABLE,HTTPS://WWW.FIRSTENERGYCORP.COM/FEHOME.HTML,-6177
-9070005.9812,5021111.5312,459,459,184,GOODYEAR TIRE & RUBBER,200 INNOVATION WAY,NOT AVAILABLE,AKRON,OH,44316,SUMMIT,66000,15158,41.05943,-81.47725,BING MAPS,ADDRESS,39153,NOT AVAILABLE,HTTPS://WWW.GOODYEAR.COM/,1264
-10807732.1756,3882401.4293,460,460,321,GAMESTOP,625 WESTPORT PARKWAY,NOT AVAILABLE,GRAPEVINE,TX,76051,TARRANT,41750,8608,32.90274,-97.08751,BING MAPS,ADDRESS,48439,NOT AVAILABLE,HTTPS://WWW.GAMESTOP.COM/,353.2
-10834798.3966,3862968.267,461,461,232,D.R. HORTON,301 COMMERCE STREET,NOT AVAILABLE,FORT WORTH,TX,76102,TARRANT,6976,12157,32.75605,-97.33065,BING MAPS,ADDRESS,48439,NOT AVAILABLE,HTTP://WWW.DRHORTON.COM/,886.3
-10803621.1468,3872183.3924,462,462,67,AMERICAN AIRLINES GROUP,4333 AMON CARTER BOULEVARD,NOT AVAILABLE,FORT WORTH,TX,76155,TARRANT,122300,40180,32.82564,-97.05058,BING MAPS,ADDRESS,48439,NOT AVAILABLE,HTTPS://WWW.AA.COM/HOMEPAGE.DO,2676
-10869901.8848,3559971.9484,463,463,228,ARCONIC,1007 SOUTH HEATHERWILDE BOULEVARD,SUITE 700,AUSTIN,TX,78660,TRAVIS,41500,12394,30.43797,-97.64599,BING MAPS,ADDRESS,48453,NOT AVAILABLE,HTTPS://WWW.ARCONIC.COM/GLOBAL/EN/HOME.ASP,-941
-10881788.58,3538414.1013,464,464,176,WHOLE FOODS MARKET,550 BOWIE STREET,NOT AVAILABLE,AUSTIN,TX,78703,TRAVIS,73515,15724,30.27086,-97.75277,BING MAPS,ADDRESS,48453,NOT AVAILABLE,HTTPS://WWW.WHOLEFOODSMARKET.COM/,507
-10685728.2401,4321340.099,465,465,312,ONEOK,100 WEST 5TH STREET,NOT AVAILABLE,TULSA,OK,74103,TULSA,2384,8921,36.15043,-95.99153,BING MAPS,ADDRESS,40143,NOT AVAILABLE,HTTP://WWW.ONEOK.COM/,352
-10678385.6065,4310568.7973,466,466,237,NGL ENERGY PARTNERS,6120 SOUTH YALE AVENUE,NOT AVAILABLE,TULSA,OK,74136,TULSA,3200,11742,36.07226,-95.92557,BING MAPS,ADDRESS,40143,NOT AVAILABLE,HTTP://WWW.NGLENERGYPARTNERS.COM/,-198.9
-10685726.0137,4321880.5312,467,467,367,WILLIAMS,1 WILLIAMS CENTER,NOT AVAILABLE,TULSA,OK,74172,TULSA,5604,7499,36.15435,-95.99151,BING MAPS,ADDRESS,40143,NOT AVAILABLE,HTTP://CO.WILLIAMS.COM/,-424
-8271619.2537,4967794.0196,468,468,233,BED BATH & BEYOND,650 LIBERTY AVENUE,NOT AVAILABLE,UNION,NJ,07083,UNION,62000,12104,40.69729,-74.30522,BING MAPS,ADDRESS,34039,NOT AVAILABLE,HTTPS://WWW.BEDBATHANDBEYOND.COM/,841.5
-8276362.5772,4969641.2839,469,469,254,CELGENE,86 MORRIS AVENUE,NOT AVAILABLE,SUMMIT,NJ,07901,UNION,7132,11229,40.70987,-74.34783,BING MAPS,ADDRESS,34039,NOT AVAILABLE,HTTP://WWW.CELGENE.COM/,1999.2
-10315121.1649,3923835.2645,470,470,291,MURPHY USA,200 PEACH STREET,NOT AVAILABLE,EL DORADO,AR,71730,UNION,6600,9633,33.21469,-92.66231,BING MAPS,ADDRESS,05139,NOT AVAILABLE,HTTPS://WWW.MURPHYUSA.COM/,221.5
-9745576.141,4576664.4215,471,471,413,BERRY GLOBAL GROUP,301 NORTH KENTUCKY AVENUE,NOT AVAILABLE,EVANSVILLE,IN,47711,VANDERBURGH,21000,6489,37.98045,-87.546,BING MAPS,ADDRESS,18163,NOT AVAILABLE,HTTP://WWW.BERRYGLOBAL.COM/,236
-13238078.2229,4054613.5096,472,472,123,AMGEN,1 AMGEN CENTER DRIVE,NOT AVAILABLE,THOUSAND OAKS,CA,91320,VENTURA,19200,22991,34.19201,-118.91968,BING MAPS,ADDRESS,06111,NOT AVAILABLE,HTTPS://WWW.AMGEN.COM/,7722
-10481241.0146,4321833.6559,473,473,82,TYSON FOODS,2200 WEST DON TYSON PARKWAY,NOT AVAILABLE,SPRINGDALE,AR,72762,WASHINGTON,114000,36881,36.15401,-94.15459,BING MAPS,ADDRESS,05143,NOT AVAILABLE,HTTPS://WWW.TYSON.COM/,1768
-13673199.3957,5701718.3785,474,474,88,NIKE,1 BOWERMAN DRIVE,NOT AVAILABLE,BEAVERTON,OR,97005,WASHINGTON,70700,32376,45.50715,-122.82844,BING MAPS,ADDRESS,41067,NOT AVAILABLE,HTTPS://WWW.NIKE.COM/US/EN_US/,3760
-9101803.2806,4990299.2053,475,475,346,J.M. SMUCKER,1 STRAWBERRY LANE,NOT AVAILABLE,ORRVILLE,OH,44667,WAYNE,6910,7811,40.85039,-81.76289,BING MAPS,ADDRESS,39169,NOT AVAILABLE,HTTP://WWW.JMSMUCKER.COM/,688.7
-9262828.0372,5208244.6963,476,476,10,FORD MOTOR,1 AMERICAN ROAD,NOT AVAILABLE,DEARBORN,MI,48126,WAYNE,201000,151800,42.31475,-83.2094,BING MAPS,ADDRESS,26163,NOT AVAILABLE,HTTPS://WWW.FORD.COM/,4596
-9266520.5047,5201176.373,477,477,372,MASCO,21001 VAN BORN ROAD,NOT AVAILABLE,TAYLOR,MI,48180,WAYNE,26000,7357,42.26778,-83.24257,BING MAPS,ADDRESS,26163,NOT AVAILABLE,HTTP://MASCO.COM/,491
-9245906.3614,5211049.7098,478,478,272,DTE ENERGY,1 ENERGY PLAZA,NOT AVAILABLE,DETROIT,MI,48226,WAYNE,10000,10630,42.33338,-83.05739,BING MAPS,ADDRESS,26163,NOT AVAILABLE,HTTPS://WWW.NEWLOOK.DTEENERGY.COM/WPS/WCM/CONNECT/DTE-WEB/HOME,868
-9244521.6583,5210592.9916,479,479,286,ALLY FINANCIAL,500 WOODWARD AVENUE,NOT AVAILABLE,DETROIT,MI,48226,WAYNE,7600,9835,42.330347,-83.044951,MANUAL,ON-ENTITY,26163,NOT AVAILABLE,HTTPS://WWW.ALLY.COM/,1067
-9244058.4579,5210453.4055,480,480,8,GENERAL MOTORS,300 RENAISSANCE CENTER,NOT AVAILABLE,DETROIT,MI,48265,WAYNE,225000,166380,42.32942,-83.04079,BING MAPS,ADDRESS,26163,NOT AVAILABLE,HTTPS://WWW.GM.COM/,9427
-8206610.8974,5028216.7529,481,481,32,IBM,1 NEW ORCHARD ROAD,NOT AVAILABLE,ARMONK,NY,10504,WESTCHESTER,414400,79919,41.10754,-73.72124,BING MAPS,ADDRESS,36119,NOT AVAILABLE,HTTPS://WWW.IBM.COM/US-EN/,11872
-8205425.3449,5015777.5407,482,482,267,MASTERCARD,2000 PURCHASE STREET,NOT AVAILABLE,PURCHASE,NY,10577,WESTCHESTER,11900,10776,41.02329,-73.71059,BING MAPS,ADDRESS,36119,NOT AVAILABLE,HTTPS://WWW.MASTERCARD.US/EN-US.HTML,4059
-8203506.1969,5017468.6329,483,483,44,PEPSICO,700 ANDERSON HILL ROAD,NOT AVAILABLE,PURCHASE,NY,10577,WESTCHESTER,264000,62799,41.03475,-73.69335,BING MAPS,ADDRESS,36119,NOT AVAILABLE,HTTPS://WWW.PEPSI.COM/EN-US/,6329
-9663578.2041,4296638.6275,484,484,480,DELEK US HOLDINGS,7102 COMMERCE WAY,NOT AVAILABLE,BRENTWOOD,TN,37027,WILLIAMSON,1326,5414,35.97105,-86.8094,BING MAPS,ADDRESS,47187,NOT AVAILABLE,HTTP://WWW.DELEKUS.COM/,-153.7
-9659074.2175,4306349.7321,485,485,374,LIFEPOINT HEALTH,330 SEVEN SPRINGS WAY,NOT AVAILABLE,BRENTWOOD,TN,37027,WILLIAMSON,47000,7274,36.04162,-86.76894,BING MAPS,ADDRESS,47187,NOT AVAILABLE,HTTP://WWW.LIFEPOINTHEALTH.NET/,121.9
-9663991.756,4305091.2155,486,486,396,TRACTOR SUPPLY,5401 VIRGINIA WAY,NOT AVAILABLE,BRENTWOOD,TN,37027,WILLIAMSON,19500,6780,36.032478,-86.813115,MANUAL,ON-ENTITY,47187,NOT AVAILABLE,HTTPS://WWW.TRACTORSUPPLY.COM/,437.1
-9663780.8055,4293998.0273,487,487,130,COMMUNITY HEALTH SYSTEMS,4000 MERIDIAN BOULEVARD,NOT AVAILABLE,FRANKLIN,TN,37067,WILLIAMSON,108000,21374,35.95185,-86.81122,BING MAPS,ADDRESS,47187,NOT AVAILABLE,HTTP://WWW.CHS.NET/,-1721
-10873145.7348,3566227.7978,488,488,41,DELL TECHNOLOGIES,1 DELL WAY,NOT AVAILABLE,ROUND ROCK,TX,78682,WILLIAMSON,138000,64806,30.48641,-97.67513,BING MAPS,ADDRESS,48491,NOT AVAILABLE,HTTP://WWW.DELL.COM/EN-US,-1672
-9856524.9379,5464360.5284,489,489,425,OSHKOSH,2307 OREGON STREET,NOT AVAILABLE,OSHKOSH,WI,54902,WINNEBAGO,13800,6279,43.99301,-88.54267,BING MAPS,ADDRESS,55139,NOT AVAILABLE,HTTPS://WWW.OSHKOSH.COM/,216.4
-9311539.22,5090496.1235,490,490,401,OWENS-ILLINOIS,1 MICHAEL OWENS WAY,NOT AVAILABLE,PERRYSBURG,OH,43551,WOOD,27000,6702,41.52773,-83.64698,BING MAPS,ADDRESS,39173,NOT AVAILABLE,HTTP://WWW.O-I.COM/,209
-9538359.3617,5285450.2903,491,491,350,SPARTANNASH,850 76TH STREET SW,NOT AVAILABLE,BYRON CENTER,MI,49315,KENT,11500,7735,42.82551,-85.68454,MANUAL,ON-ENTITY,26081,NOT AVAILABLE,HTTPS://WWW.SPARTANNASH.COM/,56.8
-9809838.6566,5330553.8649,492,492,150,KOHL'S,N56W17000 RIDGEWOOD DRIVE,NOT AVAILABLE,MENOMONEE FALLS,WI,53051,WAUKESHA,85000,18686,43.12196,-88.12328,MANUAL,ON-ENTITY,55133,NOT AVAILABLE,HTTPS://WWW.KOHLS.COM/,556
-8286952.4003,4938582.2461,493,493,35,JOHNSON & JOHNSON,1 JOHNSON AND JOHNSON PLAZA,NOT AVAILABLE,NEW BRUNSWICK,NJ,08933,MIDDLESEX,126400,71890,40.49804,-74.44296,MANUAL,ON-ENTITY,34023,NOT AVAILABLE,HTTPS://WWW.JNJ.COM/,16540
-10682826.1409,5050349.9838,494,494,324,PETER KIEWIT SONS',3555 FARNAM STREET,KIEWIT PLAZA,OMAHA,NE,68131,DOUGLAS,20000,8573,41.25718,-95.96546,MANUAL,ON-ENTITY,00055,NOT AVAILABLE,HTTPS://WWW.KIEWIT.COM/?LANG=EN,396
-10682473.2582,5050541.0077,495,495,342,MUTUAL OF OMAHA INSURANCE,3300 MUTUAL OF OMAHA PLAZA,NOT AVAILABLE,OMAHA,NE,68175,DOUGLAS,5732,7899,41.25847,-95.96229,MANUAL,ON-ENTITY,00055,NOT AVAILABLE,HTTPS://WWW.MUTUALOFOMAHA.COM/,356.6
-9784043.7042,5206343.541,496,496,111,ABBVIE,1 NORTH WAUKEGAN,NOT AVAILABLE,NORTH CHICAGO,IL,60064,LAKE,30000,25638,42.30212,-87.89156,MANUAL,ON-ENTITY,17097,NOT AVAILABLE,HTTPS://WWW.ABBVIE.COM/,5953
-8367716.9173,4859358.6845,497,497,31,COMCAST,1701 JOHN F KENNEDY BOULEVARD,COMCAST CENTER,PHILADELPHIA,PA,19103,PHILADELPHIA,159000,80403,39.95468,-75.16848,MANUAL,ON-ENTITY,42101,NOT AVAILABLE,HTTPS://CORPORATE.COMCAST.COM/,8695
-9407100.3237,4736451.9757,498,498,36,PROCTER & GAMBLE,1 PROCTER AND GAMBLE PLAZA,NOT AVAILABLE,CINCINNATI,OH,45202,HAMILTON,105000,71726,39.10311,-84.50542,MANUAL,ON-ENTITY,39061,NOT AVAILABLE,HTTPS://US.PG.COM/,10508
-10382712.1333,5617627.52,499,499,239,AMERIPRISE FINANCIAL,55 AMERIPRISE FINANCIAL CENTER,AMERIPRISE FINANCIAL CENTER,MINNEAPOLIS,MN,55474,HENNEPIN,13195,11735,44.97526,-93.26949,MANUAL,ON-ENTITY,27053,NOT AVAILABLE,HTTPS://WWW.AMERIPRISE.COM/,1314
-10352182.763,5613758.8276,500,500,94,3M,2501 HUDSON ROAD,NOT AVAILABLE,MAPLEWOOD,MN,55144,RAMSEY,91584,30109,44.95067,-92.99524,MANUAL,ON-ENTITY,27123,NOT AVAILABLE,HTTPS://WWW.3M.COM/3M/EN_US/COMPANY-US/,5050
